Date,Season,Station,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
2015-12-08,Winter,180.0,12.75,8.289999961853027,9.9399995803833,7.679999828338623,1766.75,44.370000000000005,15.5,6.02,31.348299833843217,72.92814
2016-01-20,Winter,0.0,4.659999847412109,0.039999961853027344,12.029999732971191,7.019999980926514,569.8499999999999,646.0,37.4,14.3,0.7528929065750767,0.0
2016-01-20,Winter,20.0,4.729999542236328,0.039999961853027344,11.889999389648438,7.069999694824219,555.0999999999999,633.0,35.9,13.9,0.7235638129179885,8.672616
2016-01-20,Winter,30.0,5.059999942779541,0.04999995231628418,11.619999885559082,7.189999580383301,476.6,616.0,32.6,18.9,1.1348077313357707,14.701952
2016-01-20,Winter,50.0,5.0,0.04999995231628418,12.109999656677246,7.419999599456787,556.5,601.0,32.1,13.9,0.8254786361246259,19.321117
2016-01-20,Winter,60.0,5.769999980926514,0.6399999856948853,11.989999771118164,7.4599995613098145,725.45,503.0,44.9,22.2,2.1103675558481703,26.287529
2016-01-20,Winter,70.0,5.649999618530273,0.4299999475479126,12.229999542236328,7.669999599456787,807.0999999999999,528.0,48.8,20.4,2.197412067675269,27.707521
2016-01-20,Winter,100.0,5.869999885559082,2.929999828338623,12.119999885559082,7.579999923706055,1317.1499999999996,410.0,40.4,19.8,13.700807170170885,36.56346
2016-01-20,Winter,120.0,6.069999694824219,2.5299999713897705,12.199999809265137,7.559999942779541,1428.2499999999998,421.0,44.6,20.4,10.978792408659146,42.875336
2016-01-20,Winter,140.0,6.299999713897705,3.68999981880188,12.5,7.699999809265137,1218.6,365.0,27.2,19.0,8.884914258324484,50.378166
2016-01-20,Winter,160.0,6.5,5.46999979019165,12.819999694824219,8.109999656677246,2579.45,238.0,17.4,12.8,35.01241997299742,58.992
2016-01-20,Winter,180.0,7.179999828338623,9.429999351501465,12.129999160766602,8.269999504089355,2229.95,12.23,14.5,6.77,30.140934841123286,72.92814
2016-02-17,Winter,0.0,6.399999618530273,0.039999961853027344,11.34999942779541,6.909999847412109,617.05,913.0,34.0,13.4,1.3495112473181563,0.0
2016-02-17,Winter,20.0,6.399999618530273,0.039999961853027344,11.149999618530273,7.089999675750732,684.4,862.0,34.7,13.6,1.3929816827112689,8.672616
2016-02-17,Winter,30.0,6.71999979019165,0.039999961853027344,11.219999313354492,6.839999675750732,718.55,767.0,34.7,15.0,1.3639513158828678,14.701952
2016-02-17,Winter,50.0,7.37999963760376,0.039999961853027344,11.309999465942383,6.989999771118164,1203.2,728.0,38.8,14.0,1.4920786619676454,19.321117
2016-02-17,Winter,60.0,7.4599995613098145,0.039999961853027344,11.529999732971191,7.079999923706055,1624.3999999999999,702.0,37.1,15.2,1.453750530963306,26.287529
2016-02-17,Winter,70.0,8.279999732971191,0.039999961853027344,11.309999465942383,7.189999580383301,1160.0,700.0,32.1,14.1,1.9003832306758048,27.707521
2016-02-17,Winter,100.0,7.029999732971191,0.059999942779541016,11.679999351501465,7.589999675750732,1369.4,694.0,44.4,15.6,2.011085153332496,36.56346
2016-02-17,Winter,120.0,6.769999980926514,0.3999999761581421,11.769999504089355,7.589999675750732,1289.6999999999998,606.0,53.8,18.8,0.9487431669186882,42.875336
2016-02-17,Winter,140.0,6.329999923706055,1.3199999332427979,11.819999694824219,7.649999618530273,1020.8499999999999,512.0,60.1,18.1,1.2526363986246092,50.378166
2016-02-17,Winter,160.0,6.659999847412109,2.3399999141693115,11.769999504089355,7.789999961853027,1137.3999999999996,444.0,57.2,17.0,2.39837560932012,58.992
2016-02-17,Winter,180.0,6.309999942779541,5.689999580383301,12.429999351501465,8.089999198913574,3098.6499999999996,195.0,14.6,7.34,29.31403314218203,72.92814
2016-03-07,Spring,0.0,11.09999942779541,0.04999995231628418,10.429999351501465,6.929999828338623,647.2,650.0,21.5,14.7,2.605813555279506,0.0
2016-03-07,Spring,20.0,10.9399995803833,0.04999995231628418,9.9399995803833,6.87999963760376,567.55,627.0,34.2,13.8,1.2759422015854904,8.672616
2016-03-07,Spring,30.0,12.919999122619629,0.04999995231628418,10.329999923706055,6.979999542236328,661.7,623.0,26.7,14.5,2.95910107940804,14.701952
2016-03-07,Spring,50.0,12.389999389648438,0.04999995231628418,10.469999313354492,7.099999904632568,721.5999999999999,642.0,29.8,17.2,3.7671562410992196,19.321117
2016-03-07,Spring,60.0,12.299999237060547,0.04999995231628418,10.379999160766602,7.199999809265137,753.9499999999998,647.0,18.0,17.8,3.59141221162851,26.287529
2016-03-07,Spring,70.0,12.339999198913574,0.04999995231628418,10.729999542236328,7.619999885559082,804.8,658.0,21.8,16.1,6.9148853589054005,27.707521
2016-03-07,Spring,100.0,13.479999542236328,0.4399999976158142,11.109999656677246,7.569999694824219,1126.0499999999997,748.0,19.7,14.4,11.790826160657177,36.56346
2016-03-07,Spring,120.0,11.739999771118164,1.0199999809265137,11.089999198913574,7.589999675750732,1155.1999999999998,720.0,15.7,13.1,7.483317362111503,42.875336
2016-03-07,Spring,140.0,12.329999923706055,1.3399999141693115,10.819999694824219,7.599999904632568,1192.5,683.0,24.1,13.4,9.220829595037937,50.378166
2016-03-07,Spring,160.0,12.289999961853027,3.1499998569488525,11.219999313354492,7.789999961853027,1123.35,387.0,19.2,9.48,10.009831832589935,58.992
2016-03-07,Spring,180.0,11.709999084472656,6.769999980926514,12.309999465942383,8.25,3083.5499999999997,47.1,17.9,8.33,50.7368396558633,72.92814
2016-04-06,Spring,0.0,15.219999313354492,0.04999995231628418,8.139999389648438,6.9599995613098145,437.15,488.0,53.4,22.8,1.1379536264887509,0.0
2016-04-06,Spring,20.0,16.65999984741211,0.059999942779541016,8.059999465942383,7.139999866485596,313.29999999999995,503.0,54.2,29.1,0.5931853063116124,8.672616
2016-04-06,Spring,30.0,17.03999900817871,0.059999942779541016,9.0,7.439999580383301,317.59999999999997,520.0,53.4,34.7,1.8882564376988107,14.701952
2016-04-06,Spring,50.0,17.079999923706055,0.07999998331069946,9.369999885559082,7.71999979019165,595.45,574.0,41.9,37.4,4.127415989118839,19.321117
2016-04-06,Spring,60.0,16.03999900817871,0.3999999761581421,10.059999465942383,7.869999885559082,1425.85,443.0,9.89,30.6,21.004482346673612,26.287529
2016-04-06,Spring,70.0,16.549999237060547,0.4099999666213989,9.9399995803833,8.00999927520752,1381.1999999999998,464.0,9.83,30.1,13.212899021764624,27.707521
2016-04-06,Spring,100.0,16.239999771118164,1.9399999380111694,10.879999160766602,8.709999084472656,2972.7999999999997,158.98,7.48,5.27,51.88558790994843,36.56346
2016-04-06,Spring,120.0,16.059999465942383,3.7299997806549072,10.119999885559082,8.209999084472656,5210.999999999999,115.9515,11.6,5.21,59.541988613914924,42.875336
2016-04-06,Spring,140.0,16.03999900817871,4.639999866485596,9.949999809265137,8.25,3562.4,96.82749999999999,11.2,6.53,27.714368509207866,50.378166
2016-04-06,Spring,160.0,16.079999923706055,6.439999580383301,9.199999809265137,7.9599995613098145,3578.2499999999995,51.296167454545454,10.5,5.21,24.341657966156337,58.992
2016-04-06,Spring,180.0,15.449999809265137,8.4399995803833,9.519999504089355,7.759999752044678,1870.4999999999998,6.416666666666667,6.95,5.39,9.877249970053729,72.92814
2016-05-09,Spring,0.0,22.747380830673947,0.05833332742963521,6.5838094924745105,7.211428554625739,686.4869918699188,589.2891218571428,74.27933038095236,38.926037714285705,2.225838632745787,0.0
2016-05-09,Spring,20.0,22.609047508239748,0.14761904387246996,6.344761875697546,7.281428547813778,595.6424603174603,571.2218655714287,96.97677590476188,43.979254071428564,2.37318783668091,8.672616
2016-05-09,Spring,30.0,21.799999237060547,0.059999942779541016,6.859999656677246,7.0,603.55,689.0,78.3,37.6,0.7520264465964849,14.701952
2016-05-09,Spring,50.0,22.329999923706055,0.1499999761581421,7.029999732971191,7.0,546.8,695.0,85.7,36.7,0.9082171578612108,19.321117
2016-05-09,Spring,60.0,23.26999855041504,1.8199999332427979,9.459999084472656,7.569999694824219,1506.65,374.0,23.9,12.0,26.6350164026275,26.287529
2016-05-09,Spring,70.0,22.67999839782715,2.0299999713897705,9.839999198913574,7.789999961853027,1448.5,292.0,19.6,9.64,26.471841886686374,27.707521
2016-05-09,Spring,100.0,22.339998245239258,2.8899998664855957,11.549999237060547,8.6899995803833,2388.2,140.74026666666668,20.0,4.17,23.295124891454464,36.56346
2016-05-09,Spring,120.0,22.75,3.8499999046325684,10.839999198913574,8.539999961853027,1965.7999999999997,116.34790000000001,21.8,3.72,12.347730823278887,42.875336
2016-05-09,Spring,140.0,22.559999465942383,5.189999580383301,9.799999237060547,8.1899995803833,1380.55,47.693749999999994,21.4,2.57,8.952442452270297,50.378166
2016-05-09,Spring,160.0,22.389999389648438,7.559999942779541,9.4399995803833,8.039999961853027,1376.85,18.916,15.9,2.62,9.126650735705226,58.992
2016-05-09,Spring,180.0,21.259998321533203,10.149999618530273,9.059999465942383,7.939999580383301,1218.6,1.4352500000000001,16.6,2.15,5.0716683545455545,72.92814
2016-06-06,Summer,0.0,27.78999900817871,0.059999942779541016,6.0,6.979999542236328,341.9,586.0,66.0,55.4,1.1324879849955471,0.0
2016-06-06,Summer,20.0,27.579999923706055,0.059999942779541016,5.389999866485596,6.889999866485596,371.5,554.0,90.1,55.9,1.2074882883965066,8.672616
2016-06-06,Summer,30.0,27.69999885559082,0.0899999737739563,6.409999847412109,7.2099995613098145,338.85,513.0,67.8,56.0,2.146597668827505,14.701952
2016-06-06,Summer,50.0,28.06999969482422,0.13999998569488525,7.619999885559082,7.5,526.6,537.0,33.3,55.6,6.422416598444574,19.321117
2016-06-06,Summer,60.0,27.869998931884766,1.1299999952316284,8.919999122619629,8.089999198913574,1585.2499999999998,145.0,24.0,18.4,26.819391788482065,26.287529
2016-06-06,Summer,70.0,27.779998779296875,1.459999918937683,9.029999732971191,8.319999694824219,2075.7999999999997,84.8,27.8,18.4,38.32907866319019,27.707521
2016-06-06,Summer,100.0,27.53999900817871,3.6999998092651367,8.90999984741211,8.399999618530273,2900.0,75.76333333333334,28.5,21.4,51.982983682879144,36.56346
2016-06-06,Summer,120.0,26.739999771118164,5.96999979019165,7.059999942779541,7.529999732971191,1915.9,48.039699999999996,31.0,15.3,25.092469366784037,42.875336
2016-06-06,Summer,140.0,26.579999923706055,6.889999866485596,7.609999656677246,7.689999580383301,1702.35,12.81,32.5,6.51,14.127805112042543,50.378166
2016-06-06,Summer,160.0,26.299999237060547,8.229999542236328,7.549999713897705,7.689999580383301,1164.1,2.911,36.6,3.21,7.966071026027549,58.992
2016-06-06,Summer,180.0,26.009998321533203,10.289999961853027,7.649999618530273,7.769999980926514,1079.1,4.113142857142857,33.3,1.27,7.899682938954824,72.92814
2016-07-06,Summer,0.0,30.509998321533203,0.04999995231628418,6.289999961853027,7.069999694824219,811.7499999999999,487.0,44.5,62.7,4.1026175707557915,0.0
2016-07-06,Summer,20.0,31.049999237060547,0.06999999284744263,6.439999580383301,7.269999980926514,572.4499999999999,478.0,66.3,67.2,5.2817866489983984,8.672616
2016-07-06,Summer,30.0,30.42999839782715,0.10999995470046997,8.579999923706055,7.819999694824219,1254.9,286.0,5.93,57.1,12.037558623094482,14.701952
2016-07-06,Summer,50.0,30.1299991607666,0.949999988079071,8.299999237060547,7.819999694824219,1312.4,138.0,9.46,54.1,16.088417860180957,19.321117
2016-07-06,Summer,60.0,29.869998931884766,2.5799999237060547,9.049999237060547,8.179999351501465,1764.0499999999997,109.72520049999999,10.4,55.7,21.06259335284422,26.287529
2016-07-06,Summer,70.0,29.69999885559082,3.0,10.119999885559082,8.50999927520752,4290.0,121.3425,8.95,61.7,51.806939345339856,27.707521
2016-07-06,Summer,100.0,29.56999969482422,5.069999694824219,7.819999694824219,7.799999713897705,1447.7999999999997,41.96666666666666,12.1,50.9,9.06013083088857,36.56346
2016-07-06,Summer,120.0,29.279998779296875,6.71999979019165,8.0,7.909999847412109,1930.3999999999996,6.812133875000001,12.0,45.8,18.464234233811766,42.875336
2016-07-06,Summer,140.0,29.119998931884766,9.25,7.9599995613098145,7.929999828338623,1808.4999999999998,1.5190822,13.8,29.1,15.288638641748294,50.378166
2016-07-06,Summer,160.0,28.599998474121094,10.589999198913574,7.059999942779541,7.819999694824219,1543.1999999999998,1.6740272,10.5,12.4,8.96223637466354,58.992
2016-07-06,Summer,180.0,28.149999618530273,11.9399995803833,7.439999580383301,7.989999771118164,1366.0,1.9578813999999998,8.03,4.95,7.515070888235624,72.92814
2016-08-03,Summer,0.0,28.8799991607666,0.059999942779541016,5.159999847412109,7.019999980926514,607.15,491.0,86.5,43.6,2.775351407458195,0.0
2016-08-03,Summer,20.0,29.389999389648438,0.07999998331069946,4.579999923706055,7.189999580383301,381.29999999999995,383.0,130.0,56.6,1.241917399754579,8.672616
2016-08-03,Summer,30.0,28.959999084472656,0.8199999928474426,5.96999979019165,7.479999542236328,661.8499999999999,269.0,111.0,64.9,5.419191417869226,14.701952
2016-08-03,Summer,50.0,28.90999984741211,4.25,6.289999961853027,7.37999963760376,2079.8999999999996,116.0,41.5,140.0,16.17195064963355,19.321117
2016-08-03,Summer,60.0,28.349998474121094,6.619999885559082,7.029999732971191,7.639999866485596,2196.7,156.7796149375,17.5,121.0,19.44908110098197,26.287529
2016-08-03,Summer,70.0,28.3799991607666,7.279999732971191,7.059999942779541,7.779999732971191,1391.8999999999999,141.44597575,14.3,130.0,7.223847460578426,27.707521
2016-08-03,Summer,100.0,28.60999870300293,10.379999160766602,7.189999580383301,8.049999237060547,2185.95,81.1002,13.6,106.0,13.642583237082759,36.56346
2016-08-03,Summer,120.0,28.799999237060547,12.199999809265137,7.169999599456787,8.029999732971191,2106.5,13.70311111111111,14.6,98.5,18.43825294368314,42.875336
2016-08-03,Summer,140.0,28.969999313354492,13.729999542236328,7.289999961853027,8.039999961853027,1235.3,0.892,16.2,79.6,7.569158391780334,50.378166
2016-08-03,Summer,160.0,28.8799991607666,14.079999923706055,6.929999828338623,7.96999979019165,934.8999999999999,0.8885000000000001,18.8,57.8,5.315552320047878,58.992
2016-08-03,Summer,180.0,27.833749944686883,18.206585323054615,7.006499978542327,8.029999978065492,1817.8565040650403,0.8995,14.659594199999997,47.287951341463405,11.473019657043217,72.92814
2016-09-07,Fall,0.0,23.889999389648438,0.04999995231628418,5.21999979019165,6.389999866485596,875.5,443.0,41.3,58.2,0.49497753791493493,0.0
2016-09-07,Fall,20.0,23.76999855041504,0.04999995231628418,4.529999732971191,6.399999618530273,764.8999999999999,392.0,45.8,58.9,0.33994593628400305,8.672616
2016-09-07,Fall,30.0,25.139999389648438,0.06999999284744263,4.939999580383301,7.189999580383301,668.75,365.0,43.6,54.3,2.091585833924888,14.701952
2016-09-07,Fall,50.0,24.799999237060547,0.26999998092651367,4.71999979019165,6.869999885559082,605.85,365.0,62.7,57.5,1.3159528179421456,19.321117
2016-09-07,Fall,60.0,25.729999542236328,0.6499999761581421,4.899999618530273,7.12999963760376,699.7,273.0,68.0,54.0,1.6008164941685552,26.287529
2016-09-07,Fall,70.0,24.759998321533203,2.2299997806549072,5.229999542236328,7.279999732971191,888.3499999999999,231.0,76.0,49.9,4.496386562873646,27.707521
2016-09-07,Fall,100.0,26.099998474121094,5.21999979019165,8.179999351501465,7.619999885559082,1897.2999999999997,83.0,17.5,44.6,7.797128498686238,36.56346
2016-09-07,Fall,120.0,25.759998321533203,6.939999580383301,8.629999160766602,7.819999694824219,1738.85,11.9,15.1,41.7,12.868714608026636,42.875336
2016-09-07,Fall,140.0,25.639999389648438,9.199999809265137,8.579999923706055,7.899999618530273,1728.6499999999996,5.01,13.0,32.0,10.522240472504619,50.378166
2016-09-07,Fall,160.0,25.76999855041504,12.0,7.859999656677246,7.859999656677246,1762.05,4.65,15.0,53.7,9.741706815478015,58.992
2016-09-07,Fall,180.0,25.729999542236328,16.19999885559082,7.939999580383301,7.949999809265137,1437.3,4.41,12.4,21.0,3.3248807238524334,72.92814
2016-10-03,Fall,0.0,23.619998931884766,0.04999995231628418,5.119999885559082,6.619999885559082,621.4499999999999,439.0,40.7,56.4,0.24157271563995994,0.0
2016-10-03,Fall,20.0,24.089998245239258,0.04999995231628418,4.75,6.7099995613098145,452.55,396.0,50.9,61.3,0.21385676514428575,8.672616
2016-10-03,Fall,30.0,25.559999465942383,0.06999999284744263,4.759999752044678,7.069999694824219,443.65,325.0,61.1,64.4,1.369940860397073,14.701952
2016-10-03,Fall,50.0,25.56999969482422,0.1199999451637268,6.239999771118164,7.359999656677246,613.3499999999999,300.0,50.7,61.2,5.641376838761136,19.321117
2016-10-03,Fall,60.0,25.079999923706055,0.9899999499320984,6.319999694824219,7.259999752044678,755.6499999999999,216.0,88.9,69.9,6.282782746782663,26.287529
2016-10-03,Fall,70.0,25.059999465942383,1.2899999618530273,6.689999580383301,7.409999847412109,711.0,178.0,83.3,69.4,6.747071374097679,27.707521
2016-10-03,Fall,100.0,25.40999984741211,2.8399999141693115,7.929999828338623,7.679999828338623,1109.1,70.4,16.3,57.3,15.185077171394557,36.56346
2016-10-03,Fall,120.0,25.329999923706055,3.0199999809265137,8.329999923706055,7.869999885559082,2696.7999999999997,62.9,9.11,52.4,52.26948590077485,42.875336
2016-10-03,Fall,140.0,25.489999771118164,6.489999771118164,8.069999694824219,7.939999580383301,5768.4,4.17,12.1,35.8,123.65880419912966,50.378166
2016-10-03,Fall,160.0,25.349998474121094,7.309999942779541,8.309999465942383,8.029999732971191,2040.0,3.88,12.1,31.0,22.504267032131292,58.992
2016-10-03,Fall,180.0,25.229999542236328,12.019999504089355,7.789999961853027,7.899999618530273,1384.75,3.67,8.44,15.8,12.467769041154886,72.92814
2016-11-01,Fall,0.0,17.35999870300293,0.04999995231628418,6.079999923706055,6.9599995613098145,598.5,409.0,50.2,38.5,0.6603791114353146,0.0
2016-11-01,Fall,20.0,17.979999542236328,0.059999942779541016,5.899999618530273,7.039999961853027,492.59999999999997,409.0,53.2,32.7,0.5570911805217129,8.672616
2016-11-01,Fall,30.0,18.559999465942383,0.059999942779541016,6.779999732971191,7.329999923706055,397.99999999999994,425.0,73.1,31.3,2.0737553559432116,14.701952
2016-11-01,Fall,50.0,18.479999542236328,0.10999995470046997,7.519999980926514,7.729999542236328,470.44999999999993,373.0,78.0,44.6,4.06414179566662,19.321117
2016-11-01,Fall,60.0,18.419998168945312,0.6599999666213989,8.559999465942383,7.359999656677246,614.95,171.0,75.3,43.7,7.792998585941763,26.287529
2016-11-01,Fall,70.0,18.53999900817871,0.6299999952316284,8.679999351501465,7.509999752044678,1118.6,191.0,67.1,45.2,16.748448582963626,27.707521
2016-11-01,Fall,100.0,18.649999618530273,1.2299998998641968,9.139999389648438,7.46999979019165,696.8500000000001,118.0,41.9,38.1,7.771224127409507,36.56346
2016-11-01,Fall,120.0,18.259998321533203,1.75,8.969999313354492,7.439999580383301,621.8,113.0,51.4,38.0,7.070020978706195,42.875336
2016-11-01,Fall,140.0,18.42999839782715,2.68999981880188,8.709999084472656,7.4599995613098145,746.5,101.0,70.9,38.1,8.658391762942493,50.378166
2016-11-01,Fall,160.0,18.279998779296875,4.87999963760376,8.359999656677246,7.4599995613098145,805.3,39.4,48.7,16.9,8.508420481381128,58.992
2016-11-01,Fall,180.0,18.17999839782715,6.339999675750732,8.729999542236328,7.689999580383301,807.05,33.3,40.2,11.3,6.677345373716936,72.92814
2016-12-13,Winter,0.0,9.559999465942383,0.06999999284744263,10.119999885559082,7.7099995613098145,297.59999999999997,665.0,36.5,40.9,0.8743028571259572,0.0
2016-12-13,Winter,20.0,9.769999504089355,0.0899999737739563,9.549999237060547,8.019999504089355,318.6,673.0,48.3,45.6,0.540651666640378,8.672616
2016-12-13,Winter,30.0,11.089999198913574,0.309999942779541,9.879999160766602,8.25,445.34999999999997,687.0,70.7,35.2,5.519001976994473,14.701952
2016-12-13,Winter,50.0,11.00999927520752,1.46999990940094,10.65999984741211,8.1899995803833,860.3999999999999,432.0,60.4,27.9,12.746752522025183,19.321117
2016-12-13,Winter,60.0,10.579999923706055,3.8899998664855957,11.769999504089355,8.079999923706055,1854.6999999999998,187.0,10.1,9.66,26.453899484174137,26.287529
2016-12-13,Winter,70.0,10.50999927520752,4.279999732971191,11.479999542236328,7.9599995613098145,1560.05,105.0,22.7,7.62,18.35213527002287,27.707521
2016-12-13,Winter,100.0,10.789999961853027,5.649999618530273,10.90999984741211,7.75,1699.85,9.36,9.06,8.96,18.088115149295604,36.56346
2016-12-13,Winter,120.0,10.929999351501465,6.119999885559082,10.6899995803833,7.739999771118164,1579.9,161.33972296874998,7.68,6.37,15.79648441779469,42.875336
2016-12-13,Winter,140.0,10.969999313354492,6.759999752044678,10.559999465942383,7.799999713897705,1525.3,137.32046568181818,5.32,5.2,11.96033286646781,50.378166
2016-12-13,Winter,160.0,11.139999389648438,8.829999923706055,10.369999885559082,7.729999542236328,2641.5,82.48569586363637,59.6,9.27,9.104933365065675,58.992
2016-12-13,Winter,180.0,11.15999984741211,9.859999656677246,10.279999732971191,7.929999828338623,881.2,44.370000000000005,6.64,4.14,10.487181954068566,72.92814
2017-01-10,Winter,0.0,7.656956515104875,0.058260867906653385,10.811739118824834,7.777826086127239,728.6826086956522,692.5195716304348,37.83377013043478,18.430963636363632,2.311272514398148,0.0
2017-01-10,Winter,20.0,7.708260849662451,0.1265217374718708,10.773043451723845,7.908260856296705,789.3333333333333,667.1169868043478,51.98155871739131,21.244060454545455,2.494945317825921,8.672616
2017-01-10,Winter,30.0,4.809999942779541,0.059999942779541016,10.949999809265137,8.319999694824219,808.3,644.0,48.5,17.7,1.919095590436531,14.701952
2017-01-10,Winter,50.0,5.729999542236328,0.0899999737739563,10.799999237060547,8.589999198913574,840.5999999999999,604.0,49.3,27.0,1.9999607846507006,19.321117
2017-01-10,Winter,60.0,5.5,0.4899999499320984,11.289999961853027,8.289999961853027,1011.5,476.0,55.8,26.9,4.2283794082448365,26.287529
2017-01-10,Winter,70.0,5.25,0.9599999785423279,11.519999504089355,8.34999942779541,1223.0499999999997,485.0,64.0,23.9,7.29915616158563,27.707521
2017-01-10,Winter,100.0,6.0,5.349999904632568,12.34999942779541,7.799999713897705,2663.8500000000004,23.8,4.9,3.52,32.87733413994462,36.56346
2017-01-10,Winter,120.0,4.739999771118164,3.7299997806549072,12.549999237060547,8.049999237060547,2534.7999999999997,135.0,5.69,4.52,26.644221927320352,42.875336
2017-01-10,Winter,140.0,5.649999618530273,4.269999980926514,12.40999984741211,8.079999923706055,2626.2,28.0,4.71,3.18,31.490529478940502,50.378166
2017-01-10,Winter,160.0,6.389999866485596,7.819999694824219,11.619999885559082,7.779999732971191,1826.3000000000002,106.47777777777777,7.17,1.09,12.991029336723244,58.992
2017-01-10,Winter,180.0,5.96999979019165,10.549999237060547,11.219999313354492,7.649999618530273,1050.45,12.23,16.0,1.37,5.5125259152387756,72.92814
2017-02-06,Winter,0.0,10.079999923706055,0.059999942779541016,11.09999942779541,7.349999904632568,732.8499999999999,669.0,31.473158068965514,15.0,8.395542545606812,0.0
2017-02-06,Winter,20.0,9.90999984741211,0.06999999284744263,11.059999465942383,7.639999866485596,879.2,621.0,13.8,20.2,9.096168082423807,8.672616
2017-02-06,Winter,30.0,10.049999237060547,0.2799999713897705,11.369999885559082,7.829999923706055,854.8,578.0,4.0,20.2,5.956968021784231,14.701952
2017-02-06,Winter,50.0,10.989999771118164,1.3499999046325684,11.549999237060547,7.799999713897705,1305.2499999999998,512.0,29.6,13.3,14.22950499603225,19.321117
2017-02-06,Winter,60.0,10.079999923706055,2.759999990463257,13.00999927520752,8.59999942779541,1642.85,394.0,3.96,6.38,18.326855355911285,26.287529
2017-02-06,Winter,70.0,9.65999984741211,3.4699997901916504,14.049999237060547,8.879999160766602,2857.95,170.0,19.0,2.46,36.61660181582314,27.707521
2017-02-06,Winter,100.0,9.979999542236328,4.239999771118164,13.429999351501465,8.65999984741211,2157.2,202.0,22.9,5.61,16.530657561547084,36.56346
2017-02-06,Winter,120.0,10.169999122619629,6.12999963760376,13.50999927520752,8.799999237060547,2812.0999999999995,314.1179084333333,6.78,1.73,31.74566842220909,42.875336
2017-02-06,Winter,140.0,9.65999984741211,8.129999160766602,12.319999694824219,8.539999961853027,2551.3999999999996,204.97242885714286,8.39,1.8,22.74455273540195,50.378166
2017-02-06,Winter,160.0,9.4399995803833,9.149999618530273,11.75,8.389999389648438,1868.0499999999997,131.2604590625,7.0,1.83,11.019650883409835,58.992
2017-02-06,Winter,180.0,9.329999923706055,11.049999237060547,10.839999198913574,7.929999828338623,1508.8999999999996,99.295,8.4,1.12,13.228306121460337,72.92814
2017-03-06,Spring,0.0,13.519999504089355,0.06999999284744263,9.169999122619629,7.299999713897705,490.94999999999993,704.0,65.3,34.3,1.865247700933418,0.0
2017-03-06,Spring,20.0,14.089999198913574,0.0899999737739563,8.829999923706055,7.399999618530273,484.95,691.0,87.6,39.0,2.004735179531905,8.672616
2017-03-06,Spring,30.0,13.309999465942383,0.19999998807907104,10.6899995803833,7.96999979019165,1038.3,595.0,31.9,36.6,11.979715976416825,14.701952
2017-03-06,Spring,50.0,13.309999465942383,1.5,12.459999084472656,8.739999771118164,2282.75,261.0,18.3,10.1,36.55792334318949,19.321117
2017-03-06,Spring,60.0,12.839999198913574,4.699999809265137,11.90999984741211,8.539999961853027,2947.75,347.7076625000001,19.2,3.78,24.432947901592897,26.287529
2017-03-06,Spring,70.0,12.9399995803833,4.75,12.029999732971191,8.579999923706055,2928.1,324.217439554054,30.5,3.13,18.11053607782346,27.707521
2017-03-06,Spring,100.0,12.9399995803833,7.789999961853027,10.069999694824219,7.829999923706055,1822.75,263.453212,20.5,13.6,7.336669145606035,36.56346
2017-03-06,Spring,120.0,12.84999942779541,8.619999885559082,9.919999122619629,7.769999980926514,2015.5,237.18261111111113,21.8,8.7,7.208185322439709,42.875336
2017-03-06,Spring,140.0,13.0,9.50999927520752,9.9399995803833,7.769999980926514,1595.1,263.5983333333333,24.5,9.94,8.463033755410043,50.378166
2017-03-06,Spring,160.0,12.989999771118164,11.369999885559082,9.839999198913574,7.809999942779541,1373.1,162.318,17.0,6.31,6.739263694051251,58.992
2017-03-06,Spring,180.0,12.879999160766602,13.309999465942383,9.719999313354492,7.739999771118164,1124.0,21.816000000000003,21.4,2.82,5.9995656548066485,72.92814
2017-04-03,Spring,0.0,18.69999885559082,0.06999999284744263,7.699999809265137,7.149999618530273,676.2499999999999,514.0,95.7,27.2,1.336755579397488,0.0
2017-04-03,Spring,20.0,18.549999237060547,0.06999999284744263,7.289999961853027,7.159999847412109,514.9,432.0,102.0,20.5,1.7445749785817524,8.672616
2017-04-03,Spring,30.0,18.229999542236328,0.1199999451637268,10.069999694824219,7.909999847412109,1433.6499999999999,287.0,30.6,11.4,11.734924094485397,14.701952
2017-04-03,Spring,50.0,17.869998931884766,1.0799999237060547,11.269999504089355,8.619999885559082,1995.5499999999997,101.0,30.9,29.035379250000005,21.84393214138601,19.321117
2017-04-03,Spring,60.0,17.339998245239258,3.929999828338623,11.229999542236328,8.779999732971191,2959.8499999999995,253.12490251515146,30.2,1.39,11.245325810795311,26.287529
2017-04-03,Spring,70.0,17.229999542236328,3.919999837875366,11.239999771118164,8.789999961853027,2839.0,231.4848918333333,29.4,17.792798350000005,12.718649012499865,27.707521
2017-04-03,Spring,100.0,16.8799991607666,6.789999961853027,9.419999122619629,7.9599995613098145,1824.4999999999998,1.36,6.49,9.72488717948718,5.610970041431682,36.56346
2017-04-03,Spring,120.0,16.139999389648438,9.529999732971191,8.859999656677246,7.659999847412109,1611.4,115.9515,28.7,1.53,4.992297096384516,42.875336
