date,flow (cfs)
8/23/2007,471
8/24/2007,483
8/25/2007,433
8/26/2007,459
8/27/2007,481
8/28/2007,551
8/29/2007,598
8/30/2007,670
8/31/2007,676
9/1/2007,678
9/2/2007,602
9/3/2007,580
9/4/2007,493
9/5/2007,467
9/6/2007,421
9/7/2007,425
9/8/2007,407
9/9/2007,518
9/10/2007,475
9/11/2007,454
9/12/2007,446
9/13/2007,424
9/14/2007,435
9/15/2007,454
9/16/2007,545
9/17/2007,747
9/18/2007,973
9/19/2007,1200
9/20/2007,1080
9/21/2007,863
9/22/2007,823
9/23/2007,686
9/24/2007,576
9/25/2007,583
9/26/2007,539
9/27/2007,520
9/28/2007,481
9/29/2007,446
9/30/2007,452
10/1/2007,460
10/2/2007,456
10/3/2007,419
10/4/2007,381
10/5/2007,418
10/6/2007,451
10/7/2007,430
10/8/2007,391
10/9/2007,404
10/10/2007,384
10/11/2007,415
10/12/2007,361
10/13/2007,385
10/14/2007,349
10/15/2007,341
10/16/2007,335
10/17/2007,316
10/18/2007,356
10/19/2007,312
10/20/2007,304
10/21/2007,331
10/22/2007,337
10/23/2007,289
10/24/2007,312
10/25/2007,520
10/26/2007,618
10/27/2007,945
10/28/2007,1310
10/29/2007,1950
10/30/2007,2630
10/31/2007,3180
11/1/2007,3260
11/2/2007,2580
11/3/2007,1800
11/4/2007,1190
11/5/2007,960
11/6/2007,841
11/7/2007,717
11/8/2007,648
11/9/2007,604
11/10/2007,568
11/11/2007,545
11/12/2007,535
11/13/2007,496
11/14/2007,468
11/15/2007,436
11/16/2007,450
11/17/2007,435
11/18/2007,455
11/19/2007,437
11/20/2007,471
11/21/2007,499
11/22/2007,463
11/23/2007,451
11/24/2007,406
11/25/2007,385
11/26/2007,370
11/27/2007,402
11/28/2007,425
11/29/2007,451
11/30/2007,426
12/1/2007,440
12/2/2007,448
12/3/2007,420
12/4/2007,410
12/5/2007,422
12/6/2007,374
12/7/2007,359
12/8/2007,369
12/9/2007,393
12/10/2007,391
12/11/2007,369
12/12/2007,375
12/13/2007,409
12/14/2007,446
12/15/2007,481
12/16/2007,746
12/17/2007,719
12/18/2007,1090
12/19/2007,1310
12/20/2007,1600
12/21/2007,1550
12/22/2007,1370
12/23/2007,1240
12/24/2007,1130
12/25/2007,1020
12/26/2007,1020
12/27/2007,1260
12/28/2007,2080
12/29/2007,2600
12/30/2007,3060
12/31/2007,3360
1/1/2008,3350
1/2/2008,3440
1/3/2008,3970
1/4/2008,4490
1/5/2008,4680
1/6/2008,4220
1/7/2008,3210
1/8/2008,2410
1/9/2008,1890
1/10/2008,1590
1/11/2008,1480
1/12/2008,1390
1/13/2008,1310
1/14/2008,1250
1/15/2008,1160
1/16/2008,1070
1/17/2008,1050
1/18/2008,1080
1/19/2008,1090
1/20/2008,1280
1/21/2008,1480
1/22/2008,1780
1/23/2008,1990
1/24/2008,2090
1/25/2008,1940
1/26/2008,1770
1/27/2008,1630
1/28/2008,1500
1/29/2008,1400
1/30/2008,1350
1/31/2008,1250
2/1/2008,1280
2/2/2008,1280
2/3/2008,1390
2/4/2008,1660
2/5/2008,2310
2/6/2008,2610
2/7/2008,2430
2/8/2008,2070
2/9/2008,1840
2/10/2008,1620
2/11/2008,1390
2/12/2008,1270
2/13/2008,1490
2/14/2008,1830
2/15/2008,2060
2/16/2008,2300
2/17/2008,2870
2/18/2008,3710
2/19/2008,4610
2/20/2008,5110
2/21/2008,5580
2/22/2008,5940
2/23/2008,6030
2/24/2008,5910
2/25/2008,5650
2/26/2008,5230
2/27/2008,4700
2/28/2008,4260
2/29/2008,3940
3/1/2008,3790
3/2/2008,3670
3/3/2008,3440
3/4/2008,3190
3/5/2008,3080
3/6/2008,3320
3/7/2008,3910
3/8/2008,4770
3/9/2008,5360
3/10/2008,6050
3/11/2008,6590
3/12/2008,7310
3/13/2008,7700
3/14/2008,8100
3/15/2008,7720
3/16/2008,6790
3/17/2008,5770
3/18/2008,5300
3/19/2008,5240
3/20/2008,5370
3/21/2008,5180
3/22/2008,4830
3/23/2008,4290
3/24/2008,3720
3/25/2008,3230
3/26/2008,2830
3/27/2008,2450
3/28/2008,2140
3/29/2008,1910
3/30/2008,1790
3/31/2008,1790
4/1/2008,1760
4/2/2008,1760
4/3/2008,2110
4/4/2008,3010
4/5/2008,3850
4/6/2008,5260
4/7/2008,6280
4/8/2008,7170
4/9/2008,7890
4/10/2008,8510
4/11/2008,8890
4/12/2008,9150
4/13/2008,9170
4/14/2008,8820
4/15/2008,7650
4/16/2008,6450
4/17/2008,5610
4/18/2008,4960
4/19/2008,4320
4/20/2008,3690
4/21/2008,3300
4/22/2008,3020
4/23/2008,2980
4/24/2008,3110
4/25/2008,3110
4/26/2008,3100
4/27/2008,3000
4/28/2008,3410
4/29/2008,3540
4/30/2008,3720
5/1/2008,4100
5/2/2008,4470
5/3/2008,4920
5/4/2008,5280
5/5/2008,5450
5/6/2008,5140
5/7/2008,4340
5/8/2008,3820
5/9/2008,3410
5/10/2008,2920
5/11/2008,2460
5/12/2008,2370
5/13/2008,2230
5/14/2008,2060
5/15/2008,1970
5/16/2008,1970
5/17/2008,1820
5/18/2008,1640
5/19/2008,1510
5/20/2008,1530
5/21/2008,1710
5/22/2008,1880
5/23/2008,1890
5/24/2008,1770
5/25/2008,1690
5/26/2008,1510
5/27/2008,1360
5/28/2008,1240
5/29/2008,1240
5/30/2008,1210
5/31/2008,1170
6/1/2008,1160
6/2/2008,1130
6/3/2008,1070
6/4/2008,975
6/5/2008,902
6/6/2008,874
6/7/2008,851
6/8/2008,810
6/9/2008,755
6/10/2008,666
6/11/2008,571
6/12/2008,619
6/13/2008,617
6/14/2008,665
6/15/2008,647
6/16/2008,618
6/17/2008,640
6/18/2008,657
6/19/2008,744
6/20/2008,780
6/21/2008,720
6/22/2008,700
6/23/2008,650
6/24/2008,600
6/25/2008,621
6/26/2008,820
6/27/2008,840
6/28/2008,750
6/29/2008,650
6/30/2008,550
7/1/2008,472
7/2/2008,484
7/3/2008,452
7/4/2008,514
7/5/2008,692
7/6/2008,598
7/7/2008,528
7/8/2008,442
7/9/2008,526
7/10/2008,1040
7/11/2008,1330
7/12/2008,1260
7/13/2008,1260
7/14/2008,1390
7/15/2008,1420
7/16/2008,1270
7/17/2008,1110
7/18/2008,1120
7/19/2008,1110
7/20/2008,947
7/21/2008,819
7/22/2008,763
7/23/2008,787
7/24/2008,882
7/25/2008,833
7/26/2008,869
7/27/2008,992
7/28/2008,1000
7/29/2008,956
7/30/2008,906
7/31/2008,805
8/1/2008,727
8/2/2008,654
8/3/2008,661
8/4/2008,569
8/5/2008,590
8/6/2008,524
8/7/2008,524
8/8/2008,481
8/9/2008,461
8/10/2008,461
8/11/2008,501
8/12/2008,463
8/13/2008,661
8/14/2008,777
8/15/2008,696
8/16/2008,728
8/17/2008,626
8/18/2008,665
8/19/2008,698
8/20/2008,722
8/21/2008,693
8/22/2008,702
8/23/2008,655
8/24/2008,593
8/25/2008,555
8/26/2008,583
8/27/2008,498
8/28/2008,776
8/29/2008,989
8/30/2008,1140
8/31/2008,1600
9/1/2008,2400
9/2/2008,2800
9/3/2008,2000
9/4/2008,1750
9/5/2008,1600
9/6/2008,1180
9/7/2008,1340
9/8/2008,1880
9/9/2008,2550
9/10/2008,3370
9/11/2008,3840
9/12/2008,4350
9/13/2008,4970
9/14/2008,5320
9/15/2008,5640
9/16/2008,5870
9/17/2008,5720
9/18/2008,5380
9/19/2008,4890
9/20/2008,4340
9/21/2008,4020
9/22/2008,3870
9/23/2008,3680
9/24/2008,3390
9/25/2008,3130
9/26/2008,3640
9/27/2008,3930
9/28/2008,4280
9/29/2008,4460
9/30/2008,4640
10/1/2008,5010
10/2/2008,5220
10/3/2008,5620
10/4/2008,5480
10/5/2008,5100
10/6/2008,4650
10/7/2008,4150
10/8/2008,3410
10/9/2008,2620
10/10/2008,2100
10/11/2008,1840
10/12/2008,1680
10/13/2008,1550
10/14/2008,1290
10/15/2008,1120
10/16/2008,1000
10/17/2008,908
10/18/2008,950
10/19/2008,1000
10/20/2008,1090
10/21/2008,1130
10/22/2008,1200
10/23/2008,1250
10/24/2008,1170
10/25/2008,1120
10/26/2008,1060
10/27/2008,1040
10/28/2008,1000
10/29/2008,940
10/30/2008,850
10/31/2008,840
11/1/2008,830
11/2/2008,800
11/3/2008,768
11/4/2008,719
11/5/2008,799
11/6/2008,826
11/7/2008,828
11/8/2008,991
11/9/2008,1150
11/10/2008,1120
11/11/2008,1100
11/12/2008,1050
11/13/2008,1040
11/14/2008,1070
11/15/2008,1400
11/16/2008,2680
11/17/2008,4000
11/18/2008,4800
11/19/2008,5430
11/20/2008,5840
11/21/2008,5860
11/22/2008,5360
11/23/2008,4240
11/24/2008,3370
11/25/2008,2710
11/26/2008,2170
11/27/2008,1880
11/28/2008,1750
11/29/2008,1730
11/30/2008,1790
12/1/2008,1890
12/2/2008,2000
12/3/2008,2380
12/4/2008,3180
12/5/2008,3690
12/6/2008,3540
12/7/2008,3170
12/8/2008,2720
12/9/2008,2360
12/10/2008,2100
12/11/2008,2020
12/12/2008,2420
12/13/2008,2900
12/14/2008,3680
12/15/2008,4500
12/16/2008,5070
12/17/2008,5670
12/18/2008,5980
12/19/2008,6050
12/20/2008,5750
12/21/2008,5640
12/22/2008,5530
12/23/2008,5650
12/24/2008,5580
12/25/2008,5450
12/26/2008,5290
12/27/2008,5090
12/28/2008,4700
12/29/2008,4340
12/30/2008,4140
12/31/2008,3980
1/1/2009,3790
1/2/2009,3720
1/3/2009,3610
1/4/2009,3430
1/5/2009,3280
1/6/2009,3170
1/7/2009,3290
1/8/2009,3710
1/9/2009,4220
1/10/2009,4790
1/11/2009,5270
1/12/2009,5630
1/13/2009,5990
1/14/2009,6210
1/15/2009,6290
1/16/2009,6270
1/17/2009,6150
1/18/2009,5940
1/19/2009,5380
1/20/2009,4400
1/21/2009,3810
1/22/2009,3590
1/23/2009,3550
1/24/2009,3570
1/25/2009,3410
1/26/2009,3300
1/27/2009,3160
1/28/2009,3000
1/29/2009,2920
1/30/2009,2830
1/31/2009,2800
2/1/2009,2920
2/2/2009,3030
2/3/2009,2960
2/4/2009,2790
2/5/2009,2620
2/6/2009,2470
2/7/2009,2440
2/8/2009,2360
2/9/2009,2200
2/10/2009,2090
2/11/2009,1990
2/12/2009,1940
2/13/2009,1850
2/14/2009,1840
2/15/2009,1760
2/16/2009,1690
2/17/2009,1570
2/18/2009,1520
2/19/2009,1640
2/20/2009,1840
2/21/2009,2160
2/22/2009,2800
2/23/2009,2990
2/24/2009,2820
2/25/2009,2570
2/26/2009,2330
2/27/2009,2090
2/28/2009,1940
3/1/2009,2340
3/2/2009,4280
3/3/2009,5550
3/4/2009,6820
3/5/2009,7930
3/6/2009,8710
3/7/2009,9440
3/8/2009,10400
3/9/2009,10800
3/10/2009,11000
3/11/2009,10900
3/12/2009,9980
3/13/2009,9170
3/14/2009,8210
3/15/2009,7450
3/16/2009,6870
3/17/2009,6340
3/18/2009,6230
3/19/2009,6450
3/20/2009,6850
3/21/2009,7300
3/22/2009,7690
3/23/2009,7950
3/24/2009,7960
3/25/2009,7850
3/26/2009,7910
3/27/2009,7690
3/28/2009,7460
3/29/2009,7330
3/30/2009,7130
3/31/2009,7000
4/1/2009,7110
4/2/2009,7570
4/3/2009,8120
4/4/2009,8610
4/5/2009,9050
4/6/2009,9440
4/7/2009,9200
4/8/2009,8890
4/9/2009,8390
4/10/2009,7900
4/11/2009,7670
4/12/2009,7360
4/13/2009,6980
4/14/2009,6850
4/15/2009,6570
4/16/2009,5950
4/17/2009,5360
4/18/2009,4780
4/19/2009,4310
4/20/2009,3820
4/21/2009,3430
4/22/2009,3100
4/23/2009,2810
4/24/2009,2620
4/25/2009,2420
4/26/2009,2150
4/27/2009,1930
4/28/2009,1720
4/29/2009,1530
4/30/2009,1410
5/1/2009,1350
5/2/2009,1290
5/3/2009,1200
5/4/2009,1170
5/5/2009,1160
5/6/2009,1300
5/7/2009,1540
5/8/2009,2250
5/9/2009,3480
5/10/2009,4240
5/11/2009,4680
5/12/2009,4950
5/13/2009,4670
5/14/2009,3940
5/15/2009,3260
5/16/2009,2520
5/17/2009,1910
5/18/2009,1900
5/19/2009,1930
5/20/2009,1920
5/21/2009,2220
5/22/2009,2400
5/23/2009,2150
5/24/2009,1790
5/25/2009,1490
5/26/2009,1340
5/27/2009,1220
5/28/2009,1150
5/29/2009,1150
5/30/2009,1230
5/31/2009,1330
6/1/2009,1250
6/2/2009,1300
6/3/2009,1150
6/4/2009,999
6/5/2009,925
6/6/2009,901
6/7/2009,827
6/8/2009,892
6/9/2009,1260
6/10/2009,1890
6/11/2009,1670
6/12/2009,1400
6/13/2009,1800
6/14/2009,2120
6/15/2009,2120
6/16/2009,2260
6/17/2009,2860
6/18/2009,3500
6/19/2009,3920
6/20/2009,4360
6/21/2009,4670
6/22/2009,4850
6/23/2009,5120
6/24/2009,5400
6/25/2009,5130
6/26/2009,4170
6/27/2009,2980
6/28/2009,2000
6/29/2009,1380
6/30/2009,1090
7/1/2009,942
7/2/2009,860
7/3/2009,757
7/4/2009,712
7/5/2009,662
7/6/2009,691
7/7/2009,675
7/8/2009,672
7/9/2009,640
7/10/2009,637
7/11/2009,659
7/12/2009,621
7/13/2009,638
7/14/2009,673
7/15/2009,709
7/16/2009,708
7/17/2009,679
7/18/2009,817
7/19/2009,811
7/20/2009,824
7/21/2009,912
7/22/2009,1090
7/23/2009,1070
7/24/2009,1030
7/25/2009,1010
7/26/2009,952
7/27/2009,990
7/28/2009,1250
7/29/2009,1500
7/30/2009,1370
7/31/2009,1230
8/1/2009,1230
8/2/2009,1270
8/3/2009,1330
8/4/2009,1360
8/5/2009,1350
8/6/2009,1370
8/7/2009,1370
8/8/2009,1380
8/9/2009,1260
8/10/2009,1200
8/11/2009,1100
8/12/2009,973
8/13/2009,891
8/14/2009,782
8/15/2009,775
8/16/2009,904
8/17/2009,984
8/18/2009,990
8/19/2009,1010
8/20/2009,971
8/21/2009,907
8/22/2009,874
8/23/2009,850
8/24/2009,825
8/25/2009,864
8/26/2009,966
8/27/2009,1070
8/28/2009,1070
8/29/2009,1050
8/30/2009,1010
8/31/2009,1190
9/1/2009,1230
9/2/2009,1150
9/3/2009,1030
9/4/2009,909
9/5/2009,860
9/6/2009,818
9/7/2009,775
9/8/2009,775
9/9/2009,683
9/10/2009,646
9/11/2009,748
9/12/2009,1020
9/13/2009,896
9/14/2009,747
9/15/2009,639
9/16/2009,557
9/17/2009,541
9/18/2009,539
9/19/2009,519
9/20/2009,566
9/21/2009,504
9/22/2009,570
9/23/2009,645
9/24/2009,771
9/25/2009,851
9/26/2009,1410
9/27/2009,1900
9/28/2009,2060
9/29/2009,2320
9/30/2009,2030
10/1/2009,1570
10/2/2009,1180
10/3/2009,1020
10/4/2009,905
10/5/2009,778
10/6/2009,715
10/7/2009,702
10/8/2009,647
10/9/2009,600
10/10/2009,575
10/11/2009,550
10/12/2009,550
10/13/2009,575
10/14/2009,600
10/15/2009,661
10/16/2009,568
10/17/2009,597
10/18/2009,675
10/19/2009,600
10/20/2009,660
10/21/2009,598
10/22/2009,586
10/23/2009,546
10/24/2009,554
10/25/2009,508
10/26/2009,555
10/27/2009,565
10/28/2009,564
10/29/2009,498
10/30/2009,494
10/31/2009,540
11/1/2009,554
11/2/2009,675
11/3/2009,605
11/4/2009,588
11/5/2009,650
11/6/2009,700
11/7/2009,726
11/8/2009,700
11/9/2009,650
11/10/2009,600
11/11/2009,1090
11/12/2009,3730
11/13/2009,5230
11/14/2009,6270
11/15/2009,6940
11/16/2009,7290
11/17/2009,7550
11/18/2009,7640
11/19/2009,7730
11/20/2009,8090
11/21/2009,7980
11/22/2009,7470
11/23/2009,6820
11/24/2009,6130
11/25/2009,5220
11/26/2009,4540
11/27/2009,4260
11/28/2009,4040
11/29/2009,4040
11/30/2009,4170
12/1/2009,4230
12/2/2009,4210
12/3/2009,4890
12/4/2009,5400
12/5/2009,6130
12/6/2009,6850
12/7/2009,7300
12/8/2009,7790
12/9/2009,8670
12/10/2009,9890
12/11/2009,10500
12/12/2009,10700
12/13/2009,10800
12/14/2009,10500
12/15/2009,10300
12/16/2009,10200
12/17/2009,10200
12/18/2009,10400
12/19/2009,10500
12/20/2009,10300
12/21/2009,9970
12/22/2009,9410
12/23/2009,9050
12/24/2009,8590
12/25/2009,8050
12/26/2009,8290
12/27/2009,8570
12/28/2009,8760
12/29/2009,8720
12/30/2009,8570
12/31/2009,8710
1/1/2010,8870
1/2/2010,9000
1/3/2010,9330
1/4/2010,9420
1/5/2010,9310
1/6/2010,9100
1/7/2010,8880
1/8/2010,8560
1/9/2010,8130
1/10/2010,7550
1/11/2010,6380
1/12/2010,4940
1/13/2010,4050
1/14/2010,3630
1/15/2010,3300
1/16/2010,3050
1/17/2010,2990
1/18/2010,3530
1/19/2010,4160
1/20/2010,4890
1/21/2010,5640
1/22/2010,6720
1/23/2010,7920
1/24/2010,8870
1/25/2010,10000
1/26/2010,11900
1/27/2010,13100
1/28/2010,13800
1/29/2010,13700
1/30/2010,13700
1/31/2010,13800
2/1/2010,13700
2/2/2010,13500
2/3/2010,13200
2/4/2010,12500
2/5/2010,11700
2/6/2010,12900
2/7/2010,14200
2/8/2010,14900
2/9/2010,15700
2/10/2010,15800
2/11/2010,15900
2/12/2010,15800
2/13/2010,16600
2/14/2010,15900
2/15/2010,15900
2/16/2010,15300
2/17/2010,14400
2/18/2010,13300
2/19/2010,11900
2/20/2010,10700
2/21/2010,9740
2/22/2010,9150
2/23/2010,8690
2/24/2010,8380
2/25/2010,8180
2/26/2010,7930
2/27/2010,7880
2/28/2010,7880
3/1/2010,7720
3/2/2010,7600
3/3/2010,8120
3/4/2010,8790
3/5/2010,9470
3/6/2010,10200
3/7/2010,10600
3/8/2010,10500
3/9/2010,9940
3/10/2010,9350
3/11/2010,8030
3/12/2010,6800
3/13/2010,5860
3/14/2010,5280
3/15/2010,5250
3/16/2010,5380
3/17/2010,5730
3/18/2010,6100
3/19/2010,6270
3/20/2010,5930
3/21/2010,5150
3/22/2010,4510
3/23/2010,4350
3/24/2010,4300
3/25/2010,4440
3/26/2010,4720
3/27/2010,4730
3/28/2010,4330
3/29/2010,3790
3/30/2010,3680
3/31/2010,4240
4/1/2010,5150
4/2/2010,6190
4/3/2010,7370
4/4/2010,9000
4/5/2010,10500
4/6/2010,11500
4/7/2010,11200
4/8/2010,9830
4/9/2010,8170
4/10/2010,6330
4/11/2010,5010
4/12/2010,4230
4/13/2010,3800
4/14/2010,3420
4/15/2010,3010
4/16/2010,2690
4/17/2010,2400
4/18/2010,2160
4/19/2010,2030
4/20/2010,1860
4/21/2010,1760
4/22/2010,1660
4/23/2010,1590
4/24/2010,1630
4/25/2010,1620
4/26/2010,1530
4/27/2010,1400
4/28/2010,1380
4/29/2010,1400
4/30/2010,1250
5/1/2010,1220
5/2/2010,1130
5/3/2010,1020
5/4/2010,1030
5/5/2010,977
5/6/2010,936
5/7/2010,883
5/8/2010,943
5/9/2010,862
5/10/2010,739
5/11/2010,684
5/12/2010,677
5/13/2010,605
5/14/2010,580
5/15/2010,600
5/16/2010,572
5/17/2010,734
5/18/2010,859
5/19/2010,1010
5/20/2010,1440
5/21/2010,2450
5/22/2010,3150
5/23/2010,3490
5/24/2010,3500
5/25/2010,3280
5/26/2010,3360
5/27/2010,3670
5/28/2010,3990
5/29/2010,4170
5/30/2010,4010
5/31/2010,3750
6/1/2010,3820
6/2/2010,4130
6/3/2010,4340
6/4/2010,4490
6/5/2010,4410
6/6/2010,4350
6/7/2010,4360
6/8/2010,4250
6/9/2010,4210
6/10/2010,4160
6/11/2010,3920
6/12/2010,3490
6/13/2010,2390
6/14/2010,1410
6/15/2010,980
6/16/2010,918
6/17/2010,1420
6/18/2010,1690
6/19/2010,1430
6/20/2010,1090
6/21/2010,1170
6/22/2010,1050
6/23/2010,915
6/24/2010,813
6/25/2010,717
6/26/2010,669
6/27/2010,703
6/28/2010,754
6/29/2010,675
6/30/2010,799
7/1/2010,810
7/2/2010,745
7/3/2010,652
7/4/2010,616
7/5/2010,604
7/6/2010,536
7/7/2010,467
7/8/2010,411
7/9/2010,383
7/10/2010,470
7/11/2010,785
7/12/2010,754
7/13/2010,678
7/14/2010,740
7/15/2010,898
7/16/2010,790
7/17/2010,562
7/18/2010,449
7/19/2010,322
7/20/2010,422
7/21/2010,488
7/22/2010,730
7/23/2010,658
7/24/2010,638
7/25/2010,688
7/26/2010,624
7/27/2010,529
7/28/2010,407
7/29/2010,582
7/30/2010,786
7/31/2010,672
8/1/2010,699
8/2/2010,723
8/3/2010,994
8/4/2010,979
8/5/2010,899
8/6/2010,861
8/7/2010,869
8/8/2010,877
8/9/2010,1330
8/10/2010,1560
8/11/2010,1280
8/12/2010,1010
8/13/2010,821
8/14/2010,703
8/15/2010,552
8/16/2010,510
8/17/2010,564
8/18/2010,509
8/19/2010,512
8/20/2010,548
8/21/2010,583
8/22/2010,579
8/23/2010,689
8/24/2010,1020
8/25/2010,1130
8/26/2010,1050
8/27/2010,1600
8/28/2010,2310
8/29/2010,2680
8/30/2010,2880
8/31/2010,2970
9/1/2010,2530
9/2/2010,1650
9/3/2010,1110
9/4/2010,827
9/5/2010,684
9/6/2010,576
9/7/2010,539
9/8/2010,552
9/9/2010,467
9/10/2010,461
9/11/2010,447
9/12/2010,496
9/13/2010,460
9/14/2010,472
9/15/2010,455
9/16/2010,443
9/17/2010,423
9/18/2010,429
9/19/2010,429
9/20/2010,415
9/21/2010,415
9/22/2010,412
9/23/2010,365
9/24/2010,388
9/25/2010,357
9/26/2010,362
9/27/2010,681
9/28/2010,2010
9/29/2010,3110
9/30/2010,6040
10/1/2010,12100
10/2/2010,15000
10/3/2010,14900
10/4/2010,14100
10/5/2010,13200
10/6/2010,13200
10/7/2010,13500
10/8/2010,13400
10/9/2010,12700
10/10/2010,11800
10/11/2010,9970
10/12/2010,7120
10/13/2010,4920
10/14/2010,3700
10/15/2010,2790
10/16/2010,2090
10/17/2010,1750
10/18/2010,1600
10/19/2010,1580
10/20/2010,1460
10/21/2010,1310
10/22/2010,1230
10/23/2010,1190
10/24/2010,1080
10/25/2010,1020
10/26/2010,1110
10/27/2010,1350
10/28/2010,1430
10/29/2010,1420
10/30/2010,1410
10/31/2010,1440
11/1/2010,1340
11/2/2010,1300
11/3/2010,1210
11/4/2010,1180
11/5/2010,1310
11/6/2010,1420
11/7/2010,1390
11/8/2010,1450
11/9/2010,1510
11/10/2010,1420
11/11/2010,1300
11/12/2010,1210
11/13/2010,1150
11/14/2010,1060
11/15/2010,995
11/16/2010,974
11/17/2010,993
11/18/2010,911
11/19/2010,934
11/20/2010,944
11/21/2010,937
11/22/2010,989
11/23/2010,929
11/24/2010,914
11/25/2010,907
11/26/2010,894
11/27/2010,876
11/28/2010,853
11/29/2010,889
11/30/2010,951
12/1/2010,1060
12/2/2010,959
12/3/2010,1000
12/4/2010,1030
12/5/2010,1010
12/6/2010,941
12/7/2010,927
12/8/2010,911
12/9/2010,908
12/10/2010,902
12/11/2010,981
12/12/2010,1000
12/13/2010,1270
12/14/2010,1320
12/15/2010,1330
12/16/2010,1420
12/17/2010,1560
12/18/2010,1560
12/19/2010,1570
12/20/2010,1760
12/21/2010,2000
12/22/2010,1960
12/23/2010,1830
12/24/2010,1620
12/25/2010,1410
12/26/2010,1430
12/27/2010,1380
12/28/2010,1330
12/29/2010,1320
12/30/2010,1330
12/31/2010,1430
1/1/2011,1470
1/2/2011,1530
1/3/2011,1560
1/4/2011,1570
1/5/2011,1610
1/6/2011,1720
1/7/2011,1790
1/8/2011,1750
1/9/2011,1610
1/10/2011,1490
1/11/2011,1490
1/12/2011,1430
1/13/2011,1320
1/14/2011,1290
1/15/2011,1320
1/16/2011,1330
1/17/2011,1300
1/18/2011,1460
1/19/2011,1570
1/20/2011,1570
1/21/2011,1550
1/22/2011,1480
1/23/2011,1440
1/24/2011,1330
1/25/2011,1310
1/26/2011,1490
1/27/2011,1590
1/28/2011,1540
1/29/2011,1480
1/30/2011,1510
1/31/2011,1580
2/1/2011,1550
2/2/2011,1520
2/3/2011,1410
2/4/2011,1390
2/5/2011,1810
2/6/2011,2680
2/7/2011,3340
2/8/2011,4180
2/9/2011,4930
2/10/2011,5320
2/11/2011,5110
2/12/2011,4470
2/13/2011,3860
2/14/2011,3370
2/15/2011,2930
2/16/2011,2490
2/17/2011,2160
2/18/2011,1990
2/19/2011,1880
2/20/2011,1740
2/21/2011,1700
2/22/2011,1590
2/23/2011,1520
2/24/2011,1420
2/25/2011,1390
2/26/2011,1340
2/27/2011,1350
2/28/2011,1330
3/1/2011,1490
3/2/2011,1840
3/3/2011,1880
3/4/2011,2180
3/5/2011,2470
3/6/2011,2360
3/7/2011,2320
3/8/2011,2290
3/9/2011,2530
3/10/2011,3300
3/11/2011,3760
3/12/2011,3660
3/13/2011,3690
3/14/2011,3710
3/15/2011,3650
3/16/2011,3390
3/17/2011,3010
3/18/2011,2690
3/19/2011,2380
3/20/2011,2150
3/21/2011,1980
3/22/2011,1820
3/23/2011,1710
3/24/2011,1550
3/25/2011,1510
3/26/2011,1460
3/27/2011,1590
3/28/2011,1830
3/29/2011,1890
3/30/2011,1980
3/31/2011,2700
4/1/2011,4000
4/2/2011,4830
4/3/2011,5460
4/4/2011,5650
4/5/2011,5620
4/6/2011,5580
4/7/2011,4900
4/8/2011,4470
4/9/2011,4120
4/10/2011,4230
4/11/2011,4080
4/12/2011,4120
4/13/2011,4340
4/14/2011,5020
4/15/2011,5350
4/16/2011,5010
4/17/2011,4340
4/18/2011,3640
4/19/2011,3530
4/20/2011,3870
4/21/2011,4160
4/22/2011,3840
4/23/2011,3170
4/24/2011,2730
4/25/2011,2330
4/26/2011,2280
4/27/2011,2410
4/28/2011,2450
4/29/2011,2800
4/30/2011,3050
5/1/2011,3180
5/2/2011,3130
5/3/2011,3070
5/4/2011,2720
5/5/2011,2290
5/6/2011,1960
5/7/2011,1710
5/8/2011,1610
5/9/2011,1530
5/10/2011,1410
5/11/2011,1340
5/12/2011,1270
5/13/2011,1210
5/14/2011,1170
5/15/2011,1150
5/16/2011,1210
5/17/2011,1480
5/18/2011,2050
5/19/2011,2110
5/20/2011,1900
5/21/2011,1670
5/22/2011,1490
5/23/2011,1330
5/24/2011,1210
5/25/2011,1120
5/26/2011,1060
5/27/2011,1020
5/28/2011,968
5/29/2011,918
5/30/2011,982
5/31/2011,1050
6/1/2011,1380
6/2/2011,1340
6/3/2011,1080
6/4/2011,968
6/5/2011,900
6/6/2011,824
6/7/2011,777
6/8/2011,763
6/9/2011,727
6/10/2011,713
6/11/2011,640
6/12/2011,598
6/13/2011,672
6/14/2011,619
6/15/2011,661
6/16/2011,786
6/17/2011,766
6/18/2011,722
6/19/2011,689
6/20/2011,621
6/21/2011,561
6/22/2011,556
6/23/2011,541
6/24/2011,515
6/25/2011,463
6/26/2011,470
6/27/2011,523
6/28/2011,581
6/29/2011,594
6/30/2011,550
7/1/2011,506
7/2/2011,583
7/3/2011,554
7/4/2011,410
7/5/2011,490
7/6/2011,438
7/7/2011,569
7/8/2011,1170
7/9/2011,1300
7/10/2011,2160
7/11/2011,2360
7/12/2011,2330
7/13/2011,2060
7/14/2011,1470
7/15/2011,1000
7/16/2011,757
7/17/2011,641
7/18/2011,571
7/19/2011,572
7/20/2011,482
7/21/2011,461
7/22/2011,426
7/23/2011,439
7/24/2011,495
7/25/2011,540
7/26/2011,504
7/27/2011,553
7/28/2011,514
7/29/2011,524
7/30/2011,512
7/31/2011,590
8/1/2011,956
8/2/2011,679
8/3/2011,622
8/4/2011,845
8/5/2011,1060
8/6/2011,1080
8/7/2011,1950
